match_id,season,player_name,club_name,minutes_played,goals,assists,shots,shots_on_target,xg,xa,passes,pass_accuracy,tackles,interceptions,dribbles,dribbles_completed,sprints,distance_km,top_speed_kmh,rating
M_2019_CHE_ARS,2019-20,Gabriel Jesus,Arsenal,95,2,2,2,1,0.89,0.01,28,81.5,0,1,8,1,30,11.0,30.8,9.7
M_2019_ARS_TOT,2019-20,David Raya,Arsenal,94,0,0,0,0,0.0,0.0,29,94.3,0,0,0,0,1,4.6,28.3,6.5
M_2019_ARS_TOT,2019-20,Ben White,Arsenal,94,0,0,2,0,0.03,0.04,54,90.0,6,1,1,1,8,11.5,31.5,6.3
M_2019_ARS_TOT,2019-20,William Saliba,Arsenal,90,1,1,0,0,0.04,0.03,53,90.4,5,4,0,0,14,10.3,29.1,8.5
M_2019_ARS_TOT,2019-20,Gabriel Magalhaes,Arsenal,90,1,1,2,0,0.07,0.04,47,91.1,5,3,0,0,11,11.4,31.3,7.9
M_2019_ARS_TOT,2019-20,Oleksandr Zinchenko,Arsenal,89,1,1,1,0,0.05,0.02,55,92.3,2,1,0,0,8,9.3,31.4,7.5
M_2019_ARS_TOT,2019-20,Declan Rice,Arsenal,93,1,2,1,0,0.13,0.06,72,85.8,4,3,1,1,20,12.3,28.7,8.5
M_2019_ARS_TOT,2019-20,Martin Odegaard,Arsenal,87,1,0,3,2,0.01,0.02,68,89.1,3,5,2,2,20,11.1,28.0,7.9
M_2019_ARS_TOT,2019-20,Jorginho,Arsenal,93,2,2,1,1,0.01,0.08,61,85.9,4,3,2,1,22,12.0,31.5,9.2
M_2019_ARS_TOT,2019-20,Bukayo Saka,Arsenal,91,0,0,5,0,0.65,0.06,31,85.2,1,1,6,5,25,11.1,30.3,7.1
M_2019_ARS_TOT,2019-20,Gabriel Martinelli,Arsenal,93,1,2,6,3,0.42,0.15,45,79.4,2,2,2,0,26,10.5,32.9,8.4
M_2019_ARS_TOT,2019-20,Gabriel Jesus,Arsenal,84,0,2,2,2,0.65,0.07,32,81.0,0,0,5,3,19,9.6,32.6,8.4
M_2019_ARS_TOT,2019-20,Guglielmo Vicario,Tottenham Hotspur,88,0,0,0,0,0.02,0.0,35,89.1,0,0,0,0,3,3.7,28.7,6.8
M_2019_ARS_TOT,2019-20,Pedro Porro,Tottenham Hotspur,86,1,0,0,0,0.0,0.01,74,86.4,5,5,2,2,16,10.9,29.7,7.5
M_2019_ARS_TOT,2019-20,Cristian Romero,Tottenham Hotspur,93,0,1,2,0,0.02,0.02,61,92.4,3,5,2,1,17,10.6,31.3,7.3
M_2019_ARS_TOT,2019-20,Micky van de Ven,Tottenham Hotspur,88,0,1,0,0,0.01,0.02,59,90.3,2,3,1,0,8,10.8,30.8,7.6
M_2019_ARS_TOT,2019-20,Destiny Udogie,Tottenham Hotspur,93,0,1,2,1,0.01,0.01,69,92.1,2,1,2,1,12,10.3,29.1,7.1
M_2019_ARS_TOT,2019-20,Pape Sarr,Tottenham Hotspur,91,0,0,0,0,0.13,0.03,65,87.2,2,5,1,0,21,11.3,28.2,6.1
M_2019_ARS_TOT,2019-20,Yves Bissouma,Tottenham Hotspur,91,0,2,3,0,0.03,0.19,57,89.7,5,2,3,1,16,12.3,29.3,7.6
M_2019_ARS_TOT,2019-20,James Maddison,Tottenham Hotspur,81,0,1,1,0,0.12,0.2,80,85.6,5,3,3,2,11,11.4,28.0,7.3
M_2019_ARS_TOT,2019-20,Dejan Kulusevski,Tottenham Hotspur,84,1,0,6,4,0.32,0.13,35,88.0,1,2,6,6,30,9.6,30.0,7.3
M_2019_ARS_TOT,2019-20,Heung-Min Son,Tottenham Hotspur,86,0,2,6,0,0.96,0.0,41,81.8,2,0,3,1,24,10.2,30.2,8.0
M_2019_ARS_TOT,2019-20,Richarlison,Tottenham Hotspur,76,2,2,2,2,0.47,0.31,34,87.7,0,2,2,2,20,10.6,31.6,9.4
M_2019_TOT_ARS,2019-20,Guglielmo Vicario,Tottenham Hotspur,90,0,0,0,0,0.0,0.0,33,94.8,0,0,0,0,3,4.4,28.9,6.3
M_2019_TOT_ARS,2019-20,Pedro Porro,Tottenham Hotspur,89,1,0,0,0,0.08,0.01,69,90.1,3,1,1,1,15,9.8,28.5,7.4
M_2019_TOT_ARS,2019-20,Cristian Romero,Tottenham Hotspur,92,1,1,1,0,0.01,0.04,54,91.8,6,1,1,1,10,9.2,29.0,8.0
M_2019_TOT_ARS,2019-20,Micky van de Ven,Tottenham Hotspur,95,0,0,1,1,0.07,0.01,75,88.8,5,5,1,0,15,9.3,31.2,6.1
M_2019_TOT_ARS,2019-20,Destiny Udogie,Tottenham Hotspur,88,1,0,0,0,0.07,0.02,65,92.6,2,5,2,0,8,11.5,28.8,7.0
M_2019_TOT_ARS,2019-20,Pape Sarr,Tottenham Hotspur,90,0,1,0,0,0.14,0.01,82,92.0,5,4,1,1,20,11.1,29.4,7.0
M_2019_TOT_ARS,2019-20,Yves Bissouma,Tottenham Hotspur,84,2,0,0,0,0.1,0.1,90,89.1,2,3,4,1,16,10.5,31.5,8.5
M_2019_TOT_ARS,2019-20,James Maddison,Tottenham Hotspur,80,0,0,3,2,0.05,0.11,86,87.9,6,5,3,3,14,10.4,29.3,7.0
M_2019_TOT_ARS,2019-20,Dejan Kulusevski,Tottenham Hotspur,83,2,0,1,1,0.58,0.27,27,87.7,0,0,7,3,22,10.3,33.2,8.9
M_2019_TOT_ARS,2019-20,Heung-Min Son,Tottenham Hotspur,82,1,2,5,3,0.42,0.29,25,79.8,2,2,7,5,32,10.5,32.8,9.0
M_2019_TOT_ARS,2019-20,Richarlison,Tottenham Hotspur,93,2,0,2,1,0.59,0.06,21,78.9,1,2,3,0,26,10.2,31.3,8.9
M_2019_TOT_ARS,2019-20,David Raya,Arsenal,93,0,0,0,0,0.01,0.0,35,88.5,0,0,0,0,1,4.2,29.7,6.8
M_2019_TOT_ARS,2019-20,Ben White,Arsenal,93,1,1,1,0,0.03,0.05,57,90.1,4,3,2,0,10,10.8,29.7,7.7
M_2019_TOT_ARS,2019-20,William Saliba,Arsenal,93,0,0,2,1,0.02,0.03,50,88.6,4,2,1,0,17,10.0,32.0,6.6
M_2019_TOT_ARS,2019-20,Gabriel Magalhaes,Arsenal,94,1,0,0,0,0.07,0.01,68,86.5,4,3,1,0,18,10.6,31.5,7.2
M_2019_TOT_ARS,2019-20,Oleksandr Zinchenko,Arsenal,88,1,0,2,0,0.03,0.04,68,86.0,5,4,3,1,14,10.2,29.5,7.8
M_2019_TOT_ARS,2019-20,Declan Rice,Arsenal,87,0,2,1,1,0.01,0.17,73,85.2,4,1,1,1,12,12.2,28.6,8.2
M_2019_TOT_ARS,2019-20,Martin Odegaard,Arsenal,82,0,1,2,2,0.15,0.18,56,88.7,3,5,4,1,10,10.3,28.8,7.4
M_2019_TOT_ARS,2019-20,Jorginho,Arsenal,88,2,2,2,1,0.04,0.01,90,92.1,3,1,3,0,16,10.2,31.3,9.5
M_2019_TOT_ARS,2019-20,Bukayo Saka,Arsenal,78,0,2,1,0,0.25,0.1,22,82.7,0,1,8,6,25,10.2,32.6,7.9
M_2019_TOT_ARS,2019-20,Gabriel Martinelli,Arsenal,80,2,0,3,3,0.43,0.16,28,82.4,2,0,8,4,27,9.2,33.0,8.1
M_2019_TOT_ARS,2019-20,Gabriel Jesus,Arsenal,86,0,1,5,3,0.97,0.21,37,78.6,3,2,5,4,28,11.2,31.9,7.4
M_2019_LIV_AVL,2019-20,Alisson Becker,Liverpool,94,0,0,0,0,0.02,0.0,26,92.0,0,0,0,0,1,3.2,29.0,6.2
M_2019_LIV_AVL,2019-20,Trent Alexander-Arnold,Liverpool,87,1,1,0,0,0.01,0.02,66,89.0,3,5,2,1,9,9.2,30.2,8.0
M_2019_LIV_AVL,2019-20,Virgil van Dijk,Liverpool,85,1,1,2,1,0.01,0.01,63,90.1,2,1,0,0,16,11.2,31.5,8.2
M_2019_LIV_AVL,2019-20,Ibrahima Konate,Liverpool,94,1,1,2,1,0.0,0.01,49,90.3,5,1,3,2,11,9.1,29.9,7.5
M_2019_LIV_AVL,2019-20,Andy Robertson,Liverpool,89,1,0,1,1,0.07,0.04,66,86.7,3,2,2,2,15,10.9,29.3,7.1
M_2019_LIV_AVL,2019-20,Alexis Mac Allister,Liverpool,86,2,2,3,2,0.07,0.1,78,92.0,6,2,1,1,21,11.3,28.5,9.1
M_2019_LIV_AVL,2019-20,Dominik Szoboszlai,Liverpool,86,0,0,1,0,0.04,0.09,78,91.0,4,3,4,4,16,11.6,28.5,6.4
M_2019_LIV_AVL,2019-20,Wataru Endo,Liverpool,94,0,0,1,1,0.09,0.07,65,92.1,4,1,3,0,16,10.1,31.4,6.7
M_2019_LIV_AVL,2019-20,Mohamed Salah,Liverpool,81,2,1,3,3,0.56,0.3,44,84.8,3,0,7,2,27,11.0,30.9,9.5
M_2019_LIV_AVL,2019-20,Luis Diaz,Liverpool,95,2,1,3,3,0.91,0.3,34,80.5,3,1,7,6,27,9.3,32.0,9.5
M_2019_LIV_AVL,2019-20,Darwin Nunez,Liverpool,94,2,1,5,2,0.37,0.04,22,81.4,2,2,4,2,22,10.6,33.8,8.8
M_2019_LIV_AVL,2019-20,Emiliano Martinez,Aston Villa,91,0,0,0,0,0.02,0.0,44,91.2,0,0,0,0,2,4.4,28.9,6.7
M_2019_LIV_AVL,2019-20,Matty Cash,Aston Villa,89,1,1,1,1,0.03,0.04,63,91.0,6,2,2,2,11,10.7,30.6,8.0
M_2019_LIV_AVL,2019-20,Ezri Konsa,Aston Villa,87,1,1,2,0,0.02,0.02,68,87.8,6,2,2,2,9,9.6,28.9,8.3
M_2019_LIV_AVL,2019-20,Pau Torres,Aston Villa,90,1,1,1,1,0.05,0.02,48,89.3,6,5,0,0,11,10.3,31.5,7.9
M_2019_LIV_AVL,2019-20,Alex Moreno,Aston Villa,87,0,1,0,0,0.03,0.05,73,92.3,5,2,2,2,10,10.9,30.0,7.3
M_2019_LIV_AVL,2019-20,Douglas Luiz,Aston Villa,80,1,1,3,1,0.03,0.15,65,89.2,2,2,5,3,20,11.1,29.7,7.6
M_2019_LIV_AVL,2019-20,Boubacar Kamara,Aston Villa,86,2,2,2,0,0.13,0.15,88,86.6,2,2,2,2,15,10.8,28.4,9.4
M_2019_LIV_AVL,2019-20,John McGinn,Aston Villa,82,1,0,0,0,0.14,0.09,88,90.1,4,4,2,1,17,10.9,28.8,7.2
M_2019_LIV_AVL,2019-20,Leon Bailey,Aston Villa,79,0,2,2,2,0.12,0.18,23,81.7,0,1,7,4,30,10.3,30.2,7.4
M_2019_LIV_AVL,2019-20,Moussa Diaby,Aston Villa,75,2,1,1,0,0.48,0.13,37,80.5,1,0,7,0,22,10.1,30.4,9.3
M_2019_LIV_AVL,2019-20,Ollie Watkins,Aston Villa,79,0,1,4,0,0.56,0.22,29,79.1,0,1,3,1,30,9.7,32.1,7.6
M_2019_AVL_LIV,2019-20,Emiliano Martinez,Aston Villa,92,0,0,0,0,0.0,0.0,42,92.0,0,0,0,0,1,4.4,27.9,6.2
M_2019_AVL_LIV,2019-20,Matty Cash,Aston Villa,85,1,1,2,0,0.07,0.04,66,89.5,2,5,0,0,12,10.6,29.8,8.0
M_2019_AVL_LIV,2019-20,Ezri Konsa,Aston Villa,86,1,1,0,0,0.07,0.02,66,88.2,2,1,0,0,10,10.7,28.7,8.5
M_2019_AVL_LIV,2019-20,Pau Torres,Aston Villa,89,0,0,2,0,0.03,0.02,48,88.8,5,3,3,3,14,10.6,31.2,6.7
M_2019_AVL_LIV,2019-20,Alex Moreno,Aston Villa,85,0,1,0,0,0.03,0.03,70,90.0,5,2,3,2,17,9.1,30.7,7.5
M_2019_AVL_LIV,2019-20,Douglas Luiz,Aston Villa,83,2,2,3,1,0.01,0.05,75,85.1,6,5,5,1,20,12.2,30.1,9.6
M_2019_AVL_LIV,2019-20,Boubacar Kamara,Aston Villa,93,1,1,1,1,0.05,0.14,79,86.3,6,5,1,0,20,12.3,30.0,8.4
M_2019_AVL_LIV,2019-20,John McGinn,Aston Villa,82,1,0,3,1,0.04,0.19,58,89.3,6,4,4,1,11,11.1,31.2,7.8
M_2019_AVL_LIV,2019-20,Leon Bailey,Aston Villa,89,2,2,3,0,0.98,0.26,20,79.0,3,0,6,4,18,11.1,33.2,9.7
M_2019_AVL_LIV,2019-20,Moussa Diaby,Aston Villa,91,1,2,5,1,0.69,0.16,30,81.6,0,0,8,7,23,10.4,32.5,9.2
M_2019_AVL_LIV,2019-20,Ollie Watkins,Aston Villa,89,1,0,1,0,0.78,0.08,30,81.6,2,2,6,2,29,9.3,33.6,8.1
M_2019_AVL_LIV,2019-20,Alisson Becker,Liverpool,94,0,0,0,0,0.0,0.0,44,89.6,0,0,0,0,0,4.9,27.6,6.5
M_2019_AVL_LIV,2019-20,Trent Alexander-Arnold,Liverpool,88,1,0,2,1,0.01,0.02,74,90.4,6,1,3,3,18,10.5,30.0,7.4
M_2019_AVL_LIV,2019-20,Virgil van Dijk,Liverpool,85,1,1,2,1,0.07,0.02,61,91.5,3,5,1,0,9,10.0,30.4,8.0
M_2019_AVL_LIV,2019-20,Ibrahima Konate,Liverpool,94,0,0,2,0,0.02,0.05,54,89.2,3,2,3,2,16,11.2,30.8,6.2
M_2019_AVL_LIV,2019-20,Andy Robertson,Liverpool,89,1,1,2,1,0.07,0.01,67,90.6,3,5,2,2,9,10.9,30.2,8.4
M_2019_AVL_LIV,2019-20,Alexis Mac Allister,Liverpool,93,2,0,0,0,0.0,0.03,58,86.7,3,3,3,1,10,11.7,29.2,8.2
M_2019_AVL_LIV,2019-20,Dominik Szoboszlai,Liverpool,94,1,2,0,0,0.11,0.11,70,89.3,4,1,4,3,16,12.4,31.9,8.2
M_2019_AVL_LIV,2019-20,Wataru Endo,Liverpool,88,2,0,1,1,0.12,0.18,78,91.4,6,5,2,2,13,10.7,28.7,8.1
M_2019_AVL_LIV,2019-20,Mohamed Salah,Liverpool,80,0,0,6,4,0.21,0.01,28,83.6,1,0,6,6,22,9.0,31.9,6.3
M_2019_AVL_LIV,2019-20,Luis Diaz,Liverpool,85,0,2,5,0,0.8,0.22,41,81.0,2,0,8,5,26,9.5,30.7,7.8
M_2019_AVL_LIV,2019-20,Darwin Nunez,Liverpool,92,2,2,5,3,0.18,0.08,26,84.6,2,1,4,1,30,10.5,31.9,9.1
M_2019_LIV_UNI,2019-20,Alisson Becker,Liverpool,93,0,0,0,0,0.01,0.0,45,92.9,0,0,0,0,1,4.9,28.7,6.3
M_2019_LIV_UNI,2019-20,Trent Alexander-Arnold,Liverpool,86,1,0,1,1,0.04,0.01,74,89.6,4,5,3,3,8,9.7,30.6,7.9
M_2019_LIV_UNI,2019-20,Virgil van Dijk,Liverpool,87,0,0,2,0,0.05,0.01,65,91.4,5,1,1,1,18,11.0,28.3,6.5
M_2019_LIV_UNI,2019-20,Ibrahima Konate,Liverpool,90,1,0,0,0,0.01,0.01,53,89.9,6,2,2,1,14,10.1,29.6,7.3
M_2019_LIV_UNI,2019-20,Andy Robertson,Liverpool,86,0,1,2,0,0.05,0.03,69,91.2,2,1,2,2,9,9.7,30.7,7.4
M_2019_LIV_UNI,2019-20,Alexis Mac Allister,Liverpool,94,2,2,3,1,0.12,0.01,65,89.5,3,4,5,2,20,10.4,30.7,9.4
M_2019_LIV_UNI,2019-20,Dominik Szoboszlai,Liverpool,80,1,2,1,0,0.01,0.11,80,89.6,2,3,2,2,21,12.3,29.4,9.0
M_2019_LIV_UNI,2019-20,Wataru Endo,Liverpool,84,0,1,1,0,0.03,0.17,67,86.0,6,1,5,3,20,11.4,29.2,6.8
M_2019_LIV_UNI,2019-20,Mohamed Salah,Liverpool,93,2,2,4,2,0.42,0.23,27,79.0,0,0,4,3,25,9.8,32.6,9.4
M_2019_LIV_UNI,2019-20,Luis Diaz,Liverpool,93,2,1,3,2,0.96,0.06,30,80.5,1,2,7,6,22,11.1,30.5,9.7
M_2019_LIV_UNI,2019-20,Darwin Nunez,Liverpool,89,2,0,4,2,0.8,0.17,23,79.8,0,1,8,2,32,10.3,31.1,9.0
M_2019_LIV_UNI,2019-20,Andre Onana,Manchester United,88,0,0,0,0,0.02,0.0,45,88.2,0,0,0,0,3,4.5,26.9,6.0
M_2019_LIV_UNI,2019-20,Diogo Dalot,Manchester United,89,0,0,2,1,0.05,0.01,57,87.6,6,3,1,1,16,10.3,29.6,6.9
M_2019_LIV_UNI,2019-20,Lisandro Martinez,Manchester United,94,0,1,2,0,0.06,0.01,50,87.3,6,2,3,2,8,9.5,30.0,7.0
M_2019_LIV_UNI,2019-20,Raphael Varane,Manchester United,85,1,1,2,0,0.04,0.04,57,89.3,5,1,0,0,9,10.8,30.1,8.1
M_2019_LIV_UNI,2019-20,Luke Shaw,Manchester United,94,1,1,0,0,0.05,0.02,65,92.3,2,5,2,1,11,10.3,29.4,8.3
M_2019_LIV_UNI,2019-20,Casemiro,Manchester United,80,2,0,1,1,0.02,0.02,72,86.8,3,2,3,0,20,10.6,31.2,8.3
M_2019_LIV_UNI,2019-20,Bruno Fernandes,Manchester United,95,2,0,3,0,0.09,0.13,81,85.2,2,2,5,4,12,10.3,30.1,7.9
M_2019_LIV_UNI,2019-20,Kobbie Mainoo,Manchester United,88,0,0,1,1,0.09,0.11,56,92.5,4,1,2,1,19,12.5,31.5,6.9
M_2019_LIV_UNI,2019-20,Marcus Rashford,Manchester United,94,0,1,2,2,0.84,0.06,41,83.1,1,2,7,5,32,10.1,32.4,7.4
M_2019_LIV_UNI,2019-20,Alejandro Garnacho,Manchester United,78,2,2,1,0,0.57,0.32,41,82.2,1,2,2,0,25,11.3,32.4,9.7
M_2019_LIV_UNI,2019-20,Rasmus Hojlund,Manchester United,77,0,1,4,1,0.91,0.19,20,87.0,3,2,5,2,31,9.1,32.1,7.9
M_2019_UNI_LIV,2019-20,Andre Onana,Manchester United,94,0,0,0,0,0.01,0.0,43,88.8,0,0,0,0,1,3.5,29.1,6.9
M_2019_UNI_LIV,2019-20,Diogo Dalot,Manchester United,86,1,1,1,1,0.02,0.0,68,91.5,6,5,0,0,14,10.6,30.8,7.9
M_2019_UNI_LIV,2019-20,Lisandro Martinez,Manchester United,87,1,1,1,1,0.02,0.03,63,88.6,4,4,1,1,16,11.0,29.9,7.8
M_2019_UNI_LIV,2019-20,Raphael Varane,Manchester United,89,1,0,2,1,0.06,0.02,49,92.0,2,2,3,1,9,9.5,29.6,7.1
M_2019_UNI_LIV,2019-20,Luke Shaw,Manchester United,95,1,1,0,0,0.07,0.02,64,89.0,2,3,1,1,9,10.5,30.9,8.3
M_2019_UNI_LIV,2019-20,Casemiro,Manchester United,81,0,1,1,1,0.07,0.04,88,87.4,2,5,5,4,21,10.6,28.7,6.9
M_2019_UNI_LIV,2019-20,Bruno Fernandes,Manchester United,80,0,2,1,0,0.15,0.16,77,90.7,5,5,2,2,10,11.8,28.3,7.6
M_2019_UNI_LIV,2019-20,Kobbie Mainoo,Manchester United,91,2,1,2,1,0.03,0.19,84,92.9,6,1,3,1,16,11.3,30.2,8.8
M_2019_UNI_LIV,2019-20,Marcus Rashford,Manchester United,78,1,2,5,2,0.89,0.28,38,80.5,3,1,6,3,30,9.6,31.4,9.1
M_2019_UNI_LIV,2019-20,Alejandro Garnacho,Manchester United,93,2,2,1,1,0.2,0.02,40,85.9,1,2,7,3,30,9.8,33.8,9.1
M_2019_UNI_LIV,2019-20,Rasmus Hojlund,Manchester United,83,2,2,2,1,0.18,0.24,30,78.8,1,1,4,2,21,11.2,31.1,9.7
M_2019_UNI_LIV,2019-20,Alisson Becker,Liverpool,91,0,0,0,0,0.01,0.0,31,89.9,0,0,0,0,1,4.7,26.8,6.2
M_2019_UNI_LIV,2019-20,Trent Alexander-Arnold,Liverpool,88,1,1,2,1,0.01,0.01,74,86.5,5,5,0,0,15,9.9,29.3,7.7
M_2019_UNI_LIV,2019-20,Virgil van Dijk,Liverpool,93,1,0,1,1,0.02,0.03,46,89.7,5,4,0,0,14,11.2,31.1,7.6
M_2019_UNI_LIV,2019-20,Ibrahima Konate,Liverpool,92,1,1,1,0,0.0,0.01,63,86.7,4,5,2,0,16,9.7,29.1,7.7
M_2019_UNI_LIV,2019-20,Andy Robertson,Liverpool,91,1,1,0,0,0.06,0.02,72,88.8,5,2,1,0,9,10.8,31.2,7.7
M_2019_UNI_LIV,2019-20,Alexis Mac Allister,Liverpool,84,0,2,3,0,0.03,0.1,88,89.5,4,4,3,2,18,12.1,28.2,7.4
M_2019_UNI_LIV,2019-20,Dominik Szoboszlai,Liverpool,86,2,2,2,1,0.13,0.02,76,87.2,4,5,5,2,15,10.0,28.5,9.3
M_2019_UNI_LIV,2019-20,Wataru Endo,Liverpool,85,2,1,2,1,0.05,0.1,83,92.6,5,5,3,3,20,12.4,31.5,8.9
M_2019_UNI_LIV,2019-20,Mohamed Salah,Liverpool,94,1,1,5,3,0.86,0.02,25,81.4,2,1,7,4,29,9.7,32.6,8.7
M_2019_UNI_LIV,2019-20,Luis Diaz,Liverpool,86,2,0,6,4,0.57,0.16,25,79.8,0,0,7,3,28,9.6,33.0,8.3
M_2019_UNI_LIV,2019-20,Darwin Nunez,Liverpool,87,2,1,1,0,0.16,0.31,37,78.5,3,2,8,1,19,9.7,30.6,8.9
M_2019_LIV_CHE,2019-20,Alisson Becker,Liverpool,91,0,0,0,0,0.01,0.0,39,93.0,0,0,0,0,1,4.1,26.7,6.0
M_2019_LIV_CHE,2019-20,Trent Alexander-Arnold,Liverpool,90,1,1,1,1,0.04,0.04,74,87.9,5,2,1,1,18,10.9,31.5,8.4
M_2019_LIV_CHE,2019-20,Virgil van Dijk,Liverpool,92,1,1,2,0,0.06,0.02,56,88.9,3,3,0,0,16,11.0,31.4,8.0
M_2019_LIV_CHE,2019-20,Ibrahima Konate,Liverpool,85,1,1,2,1,0.08,0.02,45,91.4,4,5,1,0,16,9.9,29.6,7.8
M_2019_LIV_CHE,2019-20,Andy Robertson,Liverpool,95,0,0,1,1,0.02,0.0,65,87.7,6,3,2,2,16,11.0,29.7,6.1
M_2019_LIV_CHE,2019-20,Alexis Mac Allister,Liverpool,83,0,2,3,2,0.07,0.14,86,86.6,2,2,1,0,12,12.4,29.1,7.7
M_2019_LIV_CHE,2019-20,Dominik Szoboszlai,Liverpool,80,0,0,1,0,0.02,0.1,76,88.6,5,3,4,0,15,10.2,31.0,6.3
M_2019_LIV_CHE,2019-20,Wataru Endo,Liverpool,92,0,0,0,0,0.03,0.18,71,91.9,2,1,2,1,22,12.4,29.0,6.5
M_2019_LIV_CHE,2019-20,Mohamed Salah,Liverpool,78,1,1,5,1,0.53,0.24,29,87.4,1,2,7,0,29,11.3,32.1,8.5
M_2019_LIV_CHE,2019-20,Luis Diaz,Liverpool,81,0,0,3,0,0.88,0.08,23,80.4,3,1,2,0,30,9.7,30.5,7.4
M_2019_LIV_CHE,2019-20,Darwin Nunez,Liverpool,93,2,0,6,3,0.72,0.05,44,78.9,1,1,2,2,27,9.8,33.9,8.2
M_2019_LIV_CHE,2019-20,Robert Sanchez,Chelsea,90,0,0,0,0,0.01,0.0,28,89.0,0,0,0,0,1,3.6,28.2,6.6
M_2019_LIV_CHE,2019-20,Reece James,Chelsea,90,0,1,1,0,0.0,0.02,68,86.9,2,4,3,2,16,10.7,28.8,6.9
M_2019_LIV_CHE,2019-20,Wesley Fofana,Chelsea,92,0,1,1,0,0.01,0.01,54,91.7,6,3,3,0,18,10.3,30.9,7.4
M_2019_LIV_CHE,2019-20,Levi Colwill,Chelsea,88,0,0,1,0,0.05,0.03,57,87.3,5,5,1,1,13,10.0,29.3,6.1
M_2019_LIV_CHE,2019-20,Ben Chilwell,Chelsea,87,0,0,0,0,0.02,0.02,48,86.2,5,4,2,0,13,9.6,30.9,6.7
M_2019_LIV_CHE,2019-20,Moises Caicedo,Chelsea,82,0,2,3,2,0.01,0.11,81,92.0,2,5,3,0,21,10.2,29.2,7.3
M_2019_LIV_CHE,2019-20,Enzo Fernandez,Chelsea,87,0,0,3,0,0.03,0.13,66,89.7,6,4,1,1,20,11.1,30.7,6.8
M_2019_LIV_CHE,2019-20,Cole Palmer,Chelsea,92,2,1,2,2,0.02,0.2,83,92.9,4,5,3,2,16,11.9,29.7,9.1
M_2019_LIV_CHE,2019-20,Raheem Sterling,Chelsea,93,0,2,5,1,0.44,0.19,43,80.5,3,1,5,0,29,9.1,31.1,7.6
M_2019_LIV_CHE,2019-20,Nicolas Jackson,Chelsea,84,0,1,1,1,0.99,0.08,30,78.2,2,2,6,4,27,11.3,30.6,7.5
M_2019_LIV_CHE,2019-20,Christopher Nkunku,Chelsea,79,1,1,3,2,0.9,0.09,28,86.1,0,2,5,4,32,9.5,30.3,8.1
M_2019_CHE_LIV,2019-20,Robert Sanchez,Chelsea,89,0,0,0,0,0.01,0.0,34,88.3,0,0,0,0,3,3.2,26.2,6.8
M_2019_CHE_LIV,2019-20,Reece James,Chelsea,90,0,1,1,1,0.07,0.01,69,87.6,6,1,3,0,12,10.3,29.3,7.1
M_2019_CHE_LIV,2019-20,Wesley Fofana,Chelsea,88,0,1,0,0,0.05,0.05,59,91.3,6,5,0,0,14,9.7,29.6,6.7
M_2019_CHE_LIV,2019-20,Levi Colwill,Chelsea,94,0,0,2,0,0.04,0.01,57,89.5,3,2,3,1,15,10.0,30.3,6.1
M_2019_CHE_LIV,2019-20,Ben Chilwell,Chelsea,91,1,0,1,0,0.01,0.02,56,88.4,4,3,0,0,10,11.5,30.5,7.4
M_2019_CHE_LIV,2019-20,Moises Caicedo,Chelsea,87,0,1,1,1,0.02,0.15,60,86.0,2,2,5,1,14,10.0,30.8,7.1
M_2019_CHE_LIV,2019-20,Enzo Fernandez,Chelsea,80,2,0,2,0,0.11,0.04,89,89.4,4,5,4,4,21,12.5,30.8,8.2
M_2019_CHE_LIV,2019-20,Cole Palmer,Chelsea,81,0,0,2,0,0.01,0.04,72,85.5,2,1,4,2,20,12.1,30.6,6.3
M_2019_CHE_LIV,2019-20,Raheem Sterling,Chelsea,95,1,2,4,1,0.98,0.18,42,79.0,2,1,8,8,19,9.5,32.0,9.6
M_2019_CHE_LIV,2019-20,Nicolas Jackson,Chelsea,75,2,1,1,0,0.93,0.11,35,81.9,1,0,4,2,23,10.6,30.9,9.7
M_2019_CHE_LIV,2019-20,Christopher Nkunku,Chelsea,95,2,1,3,3,0.9,0.29,20,87.4,2,0,3,2,32,10.0,30.5,9.5
M_2019_CHE_LIV,2019-20,Alisson Becker,Liverpool,91,0,0,0,0,0.01,0.0,43,89.2,0,0,0,0,2,4.8,27.3,6.5
M_2019_CHE_LIV,2019-20,Trent Alexander-Arnold,Liverpool,88,0,1,2,0,0.05,0.03,51,92.0,4,5,1,1,10,10.6,30.3,6.7
M_2019_CHE_LIV,2019-20,Virgil van Dijk,Liverpool,93,1,0,2,0,0.01,0.04,49,91.1,4,4,3,2,15,10.9,31.3,7.7
M_2019_CHE_LIV,2019-20,Ibrahima Konate,Liverpool,86,1,0,0,0,0.0,0.05,64,87.9,6,5,1,0,11,10.7,29.4,7.4
M_2019_CHE_LIV,2019-20,Andy Robertson,Liverpool,94,0,0,1,1,0.01,0.02,60,87.0,3,2,0,0,8,11.3,31.8,6.8
M_2019_CHE_LIV,2019-20,Alexis Mac Allister,Liverpool,82,1,1,1,1,0.13,0.1,75,92.4,3,4,4,0,19,11.8,29.5,8.2
M_2019_CHE_LIV,2019-20,Dominik Szoboszlai,Liverpool,81,0,1,0,0,0.07,0.18,70,89.4,5,1,5,3,18,11.9,31.9,7.1
M_2019_CHE_LIV,2019-20,Wataru Endo,Liverpool,89,2,2,2,1,0.02,0.06,58,90.9,3,4,4,0,21,11.3,28.7,9.6
