lead_id,club_name,contact_email,country,signup_date,channel,campaign_id,lead_score
333,Local FC 4,local.fc.4.52@clubmail.co,France,2025-08-09,email,8,62
334,Aston Villa,aston.villa.192@contacts.org,Wales,2025-06-06,organic,7,90
335,Local FC 138,local.fc.138.904@hotmail.com,Spain,2025-05-30,email,2,81
336,Local FC 16,local.fc.16.557@example.com,Germany,2024-11-08,email,10,18
337,Local FC 120,local.fc.120.398@clubmail.co,India,2025-06-18,paid_search,1,52
338,Aston Villa,aston.villa.543@clubmail.co,Ireland,2025-11-15,paid_search,8,44
339,Local FC 6,local.fc.6.940@hotmail.com,Ireland,2025-10-04,referral,9,95
340,Local FC 197,local.fc.197.866@contacts.org,Germany,2024-12-22,partnership,4,85
341,Local FC 159,local.fc.159.971@example.com,Ireland,2025-01-20,email,3,37
342,Local FC 25,local.fc.25.21@gmail.com,India,2025-07-14,paid_search,1,69
343,Local FC 187,local.fc.187.332@hotmail.com,Wales,2025-10-20,organic,3,74
344,Local FC 197,local.fc.197.965@clubmail.co,Germany,2025-06-04,facebook,8,52
345,Local FC 63,local.fc.63.655@hotmail.com,Wales,2025-01-22,partnership,8,68
346,Local FC 124,local.fc.124.604@example.com,Spain,2025-06-21,paid_search,6,83
347,Local FC 26,local.fc.26.989@example.com,Germany,2025-09-30,referral,4,72
348,Local FC 37,local.fc.37.764@gmail.com,Germany,2025-02-07,paid_search,6,53
349,Local FC 143,local.fc.143.747@gmail.com,Spain,2025-03-17,paid_search,7,34
350,Local FC 44,LOCAL.FC.44.2@CLUBMAIL.CO,France,2024-12-23,paid_search,6,56
351,Local FC 107,local.fc.107.491@clubmail.co,Canada,2025-07-14,paid_search,8,80
352,Watford,watford.975@gmail.com,France,2025-08-08,paid_search,6,31
353,Local FC 168,local.fc.168.915@gmail.com,Canada,2025-10-31,paid_search,1,-999
354,Local FC 136,local.fc.136.998@hotmail.com,Brazil,2025-10-28,facebook,9,95
355,Local FC 57,local.fc.57.503@gmail.com,France,2025-08-18,organic,6,93
356,Local FC 56,local.fc.56.212@example.com,Scotland,2025-04-02,email,5,58
357,Local FC 59,local.fc.59.94@contacts.org,Germany,2025-07-17,email,6,67
358,Local FC 75,local.fc.75.232@gmail.com,Wales,2025-05-07,partnership,8,82
359,Local FC 151,local.fc.151.775@clubmail.co,France,2025-04-16,referral,7,63
360,Local FC 88,local.fc.88.307@contacts.org,England,2025-06-21,referral,10,58
361,Local FC 127,local.fc.127.124@example.com,Wales,2025-03-19,paid_search,7,25
362,Local FC 187,local.fc.187.446@gmail.com,Wales,2025-11-06,referral,9,74
363,Local FC 47,local.fc.47.566@gmail.com,USA,2025-04-08,organic,5,56
364,Local FC 182,local.fc.182.425@example.com,India,2025-04-29,organic,8,66
365,Local FC 125,local.fc.125.899@clubmail.co,USA,2025-07-16,referral,6,44
366,Local FC 136,local.fc.136.624@hotmail.com,France,2025-04-04,facebook,6,40
367,Local FC 157,local.fc.157.21@contacts.org,Spain,2025-03-05,facebook,9,25
368,Local FC 196,local.fc.196.308@gmail.com,Germany,2024-12-08,facebook,7,69
369,Local FC 167,local.fc.167.844@gmail.com,Brazil,2025-03-27,facebook,7,79
370,Local FC 191,local.fc.191.414@hotmail.com,India,2024-09-10,organic,10,80
371,Local FC 25,local.fc.25.468@hotmail.com,Ireland,2025-09-21,facebook,6,34
372,Local FC 99,local.fc.99.501@gmail.com,USA,2025-07-28,referral,4,60
373,Local FC 122,local.fc.122.851@hotmail.com,France,2025-02-18,organic,5,45
374,Local FC 22,local.fc.22.694@hotmail.com,Brazil,2025-04-05,organic,8,44
375,Local FC 177,local.fc.177.616@contacts.org,India,2025-07-26,facebook,4,31
376,Local FC 163,local.fc.163.358@clubmail.co,Spain,2025-09-08,partnership,4,32
377,Local FC 114,notanemail,Germany,2025-09-15,referral,10,81
378,Local FC 146,local.fc.146.66@clubmail.co,Germany,2025-09-11,facebook,5,112
379,Local FC 47,local.fc.47.247@clubmail.co,India,2025-02-21,email,9,63
380,Local FC 155,local.fc.155.266@gmail.com,England,2025-08-30,referral,6,74
381,Local FC 127,local.fc.127.548@clubmail.co,Canada,2023-02-30,facebook,7,62
382,Local FC 110,local.fc.110.186@hotmail.com,Spain,2024-05-08,partnership,7,58
383,Local FC 187,local.fc.187.671@hotmail.com,Spain,2024-11-22,email,6,45
384,Local FC 182,local.fc.182.872@clubmail.co,Canada,2025-05-06,referral,2,95
385,Local FC 139,local.fc.139.391@hotmail.com,Wales,2025-07-28,paid_search,6,96
386,Local FC 32,local.fc.32.147@example.com,Scotland,2025-01-22,email,9,48
387,Local FC 66,local.fc.66.463@hotmail.com,Wales,2025-02-02,referral,9,79
388,Local FC 176,local.fc.176.440@gmail.com,France,2025-02-03,organic,10,28
389,Local FC 32,local.fc.32.544@gmail.com,Canada,2025-08-11,partnership,8,55
390,Local FC 44,local.fc.44.516@clubmail.co,England,2025-05-12,facebook,4,72
391,Local FC 55,local.fc.55.910@example.com,USA,2025-04-07,facebook,3,33
392,Local FC 173,,Wales,2025-03-09,paid_search,4,72
393,Local FC 168,local.fc.168.667@example.com,Canada,2025-02-12,facebook,6,81
394,Local FC 178,local.fc.178.111@gmail.com,Scotland,2025-01-05,email,1,69
395,Local FC 94,local.fc.94.211@example.com,Spain,2025-05-11,email,8,26
396,Local FC 150,local.fc.150.141@example.com,Brazil,2025-03-02,partnership,10,64
397,Local FC 139,local.fc.139.624@gmail.com,Brazil,2025-03-24,paid_search,5,34
398,Local FC 72,local.fc.72.933@clubmail.co,Germany,2025-09-30,paid_search,10,81
399,Local FC 83,local.fc.83.153@gmail.com,Scotland,2025-05-07,partnership,9,73
400,Local FC 166,local.fc.166.304@clubmail.co,Wales,2025-04-28,organic,2,60
401,Local FC 199,local.fc.199.872@clubmail.co,Wales,2024-12-21,partnership,2,49
402,Local FC 146,local.fc.146.275@clubmail.co,Germany,2025-04-18,paid_search,2,50
403,Local FC 83,local.fc.83.490@clubmail.co,Wales,2025-07-01,organic,8,53
404,Local FC 14,local.fc.14.107@gmail.com,India,2025-03-31,partnership,8,50
405,Local FC 93,local.fc.93.884@contacts.org,Wales,2024-11-07,email,9,42
406,Local FC 105,local.fc.105.671@contacts.org,Canada,2025-05-28,referral,9,51
407,Local FC 177,local.fc.177.895@example.com,India,2024-10-11,organic,7,63
408,Local FC 91,local.fc.91.657@hotmail.com,Brazil,2024-12-08,referral,9,30
409,Local FC 107,local.fc.107.891@example.com,Germany,2025-03-25,paid_search,9,77
410,Local FC 65,local.fc.65.388@gmail.com,USA,2025-04-20,email,4,81
411,Local FC 95,local.fc.95.510@contacts.org,France,2025-07-13,email,1,88
412,West Ham United,west.ham.united.987@gmail.com,Brazil,2024-06-14,referral,5,52
413,Local FC 152,local.fc.152.229@clubmail.co,India,2025-07-03,referral,5,89
414,Local FC 102,local.fc.102.778@clubmail.co,Germany,2024-09-22,partnership,1,49
415,Local FC 185,local.fc.185.919@example.com,France,2025-06-29,organic,3,54
416,Local FC 46,local.fc.46.221@hotmail.com,Germany,2025-11-06,organic,9,41
417,Local FC 174,local.fc.174.469@example.com,Wales,2025-09-19,email,10,44
418,Liverpool FC,liverpool.fc.600@gmail.com,Wales,2025-05-06,partnership,7,64
419,Local FC 129,local.fc.129.621@hotmail.com,France,2024-09-26,email,7,40
420,Local FC 136,local.fc.136.994@hotmail.com,Wales,2024-12-15,email,9,55
421,Local FC 135,local.fc.135.882@example.com,Brazil,2025-05-08,partnership,9,73
422,Local FC 36,local.fc.36.944@example.com,Canada,2025-10-06,paid_search,10,67
423,Local FC 109,local.fc.109.576@clubmail.co,Canada,2025-04-08,partnership,8,69
424,Local FC 87,LOCAL.FC.87.828@EXAMPLE.COM,France,2025-03-22,paid_search,3,109
425,Bournemouth,bournemouth.150@hotmail.com,Spain,2025-07-30,paid_search,8,49
426,Everton,everton.758@contacts.org,Canada,2025-07-28,referral,4,48
427,Local FC 111,local.fc.111.391@clubmail.co,Canada,2025-07-30,facebook,10,83
428,Local FC 122,local.fc.122.882@clubmail.co,Canada,2024-10-15,partnership,9,48
429,Local FC 75,local.fc.75.743@example.com,Wales,2025-08-26,partnership,5,69
430,Local FC 25,local.fc.25.570@gmail.com,Spain,2025-07-18,organic,4,72
431,Local FC 65,local.fc.65.612@hotmail.com,India,2025-04-03,partnership,10,29
432,Local FC 58,local.fc.58.725@example.com,Wales,2024-09-27,referral,4,95
433,Local FC 110,local.fc.110.227@example.com,Germany,2025-07-26,facebook,8,52
434,Local FC 56,local.fc.56.844@example.com,Scotland,2025-03-22,partnership,8,66
435,Local FC 69,local.fc.69.41@example.com,Scotland,2025-01-29,email,5,100
436,Local FC 46,local.fc.46.789@clubmail.co,USA,2025-05-26,email,9,44
437,Wolverhampton Wanderers,wolverhampton.wanderers.99@hotmail.com,Brazil,2025-11-11,referral,10,45
438,Liverpool FC,liverpool.fc.886@hotmail.com,Ireland,2025-05-06,referral,9,95
439,Local FC 170,local.fc.170.471@gmail.com,Scotland,2025-07-13,organic,1,64
440,Local FC 26,local.fc.26.933@example.com,Canada,2025-05-04,email,6,83
441,Local FC 91,local.fc.91.657@contacts.org,India,2024-05-13,organic,2,49
442,Watford,watford.309@example.com,USA,2025-07-09,email,5,80
443,Local FC 82,local.fc.82.140@gmail.com,Brazil,2025-01-26,facebook,9,96
444,Local FC 143,notanemail,Wales,2025-02-09,organic,10,52
445,Local FC 81,local.fc.81.313@contacts.org,Germany,2025-02-08,paid_search,9,82
446,Local FC 86,local.fc.86.632@example.com,Wales,2025-01-07,partnership,4,70
447,Local FC 185,local.fc.185.563@gmail.com,Spain,2024-12-03,partnership,7,83
448,Brentford,brentford.339@hotmail.com,Ireland,2024-10-20,organic,8,72
449,Local FC 53,local.fc.53.632@hotmail.com,Wales,2025-05-25,referral,9,62
450,Local FC 126,local.fc.126.321@clubmail.co,Canada,2024-11-14,email,4,43
451,Local FC 51,local.fc.51.492@hotmail.com,Spain,2025-03-11,email,6,52
452,Local FC 122,local.fc.122.847@example.com,Spain,2025-04-27,partnership,7,85
453,Local FC 141,LOCAL.FC.141.647@GMAIL.COM,France,2025-04-05,referral,8,60
454,Local FC 35,local.fc.35.553@example.com,Germany,2025-11-08,email,9,74
455,Local FC 38,local.fc.38.476@example.com,Germany,2025-01-31,referral,2,103
456,Chelsea FC,chelsea.fc.144@example.com,India,2025-06-14,partnership,4,64
457,Local FC 18,local.fc.18.780@contacts.org,Germany,2025-03-28,paid_search,2,91
458,Brighton & Hove Albion,brighton.and.hove.albion.481@example.com,England,2025-05-15,partnership,10,65
459,Local FC 63,local.fc.63.760@example.com,Wales,2025-02-05,email,7,63
460,Local FC 74,local.fc.74.930@gmail.com,Germany,2025-07-03,email,6,63
461,Local FC 183,,USA,2024-12-02,paid_search,10,39
462,Local FC 39,local.fc.39.371@clubmail.co,Canada,2025-04-13,paid_search,9,45
463,Local FC 87,local.fc.87.216@gmail.com,France,2024-11-15,organic,8,29
464,Local FC 13,local.fc.13.913@hotmail.com,Spain,2025-07-19,paid_search,2,67
465,Local FC 113,local.fc.113.900@example.com,Spain,2024-09-24,organic,8,58
466,Local FC 136,local.fc.136.616@contacts.org,Wales,2025-07-18,referral,8,97
467,Local FC 149,local.fc.149.465@hotmail.com,France,2025-11-15,email,2,16
468,Local FC 14,local.fc.14.701@hotmail.com,Scotland,2025-03-01,paid_search,3,49
469,Local FC 102,local.fc.102.516@example.com,Canada,2025-09-21,paid_search,2,74
470,Local FC 135,local.fc.135.665@gmail.com,England,2025-03-28,partnership,6,48
471,Local FC 116,local.fc.116.604@contacts.org,India,2025-10-28,organic,10,77
472,Local FC 89,local.fc.89.86@contacts.org,France,2025-01-30,facebook,10,58
473,Local FC 162,local.fc.162.8@gmail.com,Germany,2024-08-16,email,4,38
474,Local FC 73,local.fc.73.876@contacts.org,India,2025-11-04,facebook,8,46
475,Local FC 155,local.fc.155.495@hotmail.com,USA,2025-05-08,facebook,7,64
476,Local FC 59,local.fc.59.676@contacts.org,Wales,2025-06-04,organic,4,67
477,Local FC 35,local.fc.35.701@clubmail.co,Canada,2025-10-24,organic,4,88
478,Local FC 186,local.fc.186.91@hotmail.com,Scotland,2025-05-13,referral,4,82
479,West Ham United,west.ham.united.729@contacts.org,Wales,2025-03-15,partnership,2,69
480,Local FC 107,local.fc.107.531@hotmail.com,India,2025-02-11,referral,1,68
481,Local FC 113,local.fc.113.245@example.com,Scotland,2025-02-01,facebook,10,86
482,Local FC 180,local.fc.180.16@contacts.org,Scotland,2025-04-04,referral,2,74
483,Local FC 53,local.fc.53.987@example.com,Ireland,2025-05-14,email,4,88
484,Local FC 18,local.fc.18.516@contacts.org,Brazil,2025-08-04,facebook,10,96
485,Local FC 118,local.fc.118.387@example.com,Germany,2025-05-07,email,9,31
486,Local FC 155,local.fc.155.265@example.com,Ireland,2025-04-14,partnership,8,46
487,Local FC 160,LOCAL.FC.160.549@CLUBMAIL.CO,Ireland,2025-01-04,facebook,9,46
488,Local FC 153,local.fc.153.488@clubmail.co,India,2025-07-03,facebook,4,22
489,Local FC 172,local.fc.172.754@hotmail.com,Ireland,2025-07-04,paid_search,5,11
490,Local FC 194,local.fc.194.123@example.com,Canada,2025-10-27,email,8,75
491,Local FC 170,local.fc.170.381@example.com,India,2025-01-11,facebook,7,68
492,Local FC 106,local.fc.106.591@example.com,France,2025-09-14,email,7,59
493,Local FC 119,local.fc.119.179@clubmail.co,Brazil,2025-05-02,email,3,36
494,Local FC 61,local.fc.61.104@gmail.com,Spain,2024-10-03,paid_search,8,77
495,Local FC 121,local.fc.121.375@clubmail.co,France,2025-06-01,partnership,6,60
496,Local FC 173,local.fc.173.135@contacts.org,Scotland,2025-04-02,partnership,8,19
497,Local FC 50,local.fc.50.150@example.com,USA,2025-06-05,organic,9,46
498,Local FC 26,local.fc.26.530@hotmail.com,USA,2025-09-19,facebook,5,54
499,Local FC 200,local.fc.200.221@contacts.org,Canada,2024-08-23,organic,7,72
500,Local FC 66,local.fc.66.264@clubmail.co,Germany,2023-02-30,partnership,6,71
501,Local FC 136,local.fc.136.800@example.com,Brazil,2024-10-18,email,5,78
502,Local FC 179,local.fc.179.647@gmail.com,Canada,2025-04-23,facebook,10,47
503,Local FC 88,local.fc.88.82@example.com,Germany,2025-01-24,partnership,4,67
504,Local FC 55,local.fc.55.456@example.com,India,2024-12-27,referral,10,72
505,Local FC 96,local.fc.96.241@hotmail.com,Scotland,2024-12-06,paid_search,10,49
506,Local FC 23,local.fc.23.562@gmail.com,Brazil,2024-10-29,organic,9,63
507,Local FC 139,local.fc.139.291@contacts.org,Brazil,2024-07-15,paid_search,3,46
508,Local FC 150,local.fc.150.892@clubmail.co,USA,2024-08-31,paid_search,5,63
509,Local FC 159,local.fc.159.652@example.com,Canada,2025-08-01,partnership,6,50
510,Local FC 117,local.fc.117.92@clubmail.co,Spain,2025-06-15,paid_search,6,68
511,Local FC 42,local.fc.42.9@hotmail.com,USA,2025-02-17,facebook,7,48
512,Chelsea FC,chelsea.fc.562@clubmail.co,Brazil,2025-05-05,email,6,102
513,Local FC 82,local.fc.82.82@contacts.org,India,2024-09-02,partnership,4,68
514,Local FC 156,local.fc.156.874@example.com,Scotland,2025-04-26,partnership,3,62
515,Local FC 97,LOCAL.FC.97.329@CLUBMAIL.CO,Brazil,2025-02-05,organic,2,39
516,Local FC 28,LOCAL.FC.28.745@CLUBMAIL.CO,England,2025-06-07,email,2,26
517,Local FC 36,local.fc.36.381@clubmail.co,Germany,2025-03-07,organic,9,72
518,Local FC 18,local.fc.18.197@contacts.org,France,2025-07-08,organic,5,91
519,Local FC 12,local.fc.12.254@hotmail.com,USA,2025-10-20,partnership,1,30
520,Local FC 178,local.fc.178.320@hotmail.com,England,2025-03-31,partnership,3,80
521,Local FC 121,local.fc.121.370@clubmail.co,Ireland,2024-09-08,organic,10,50
522,Local FC 41,,India,2024-12-01,organic,9,59
523,Local FC 82,local.fc.82.708@gmail.com,Germany,2025-05-26,organic,8,77
524,Local FC 44,local.fc.44.993@gmail.com,England,2025-01-30,facebook,8,28
525,Local FC 146,local.fc.146.239@example.com,Canada,2024-10-07,facebook,7,87
526,Local FC 93,local.fc.93.138@gmail.com,USA,2025-07-28,referral,1,67
527,Local FC 56,local.fc.56.357@contacts.org,India,2025-02-21,referral,7,65
528,Local FC 116,LOCAL.FC.116.465@CLUBMAIL.CO,France,2025-07-18,partnership,8,46
529,Local FC 28,local.fc.28.245@example.com,Brazil,2025-05-05,email,2,83
530,Local FC 29,local.fc.29.290@contacts.org,Scotland,2025-02-14,organic,8,52
531,Local FC 114,LOCAL.FC.114.895@GMAIL.COM,Ireland,2025-01-13,organic,3,3
532,Everton,everton.719@contacts.org,Ireland,2024-11-22,referral,2,25
533,Local FC 164,local.fc.164.853@hotmail.com,England,2025-06-21,facebook,9,37
534,Local FC 123,local.fc.123.60@contacts.org,England,2025-10-30,partnership,5,83
535,Local FC 58,local.fc.58.743@hotmail.com,Ireland,2025-07-06,referral,6,66
536,Local FC 149,local.fc.149.765@hotmail.com,Germany,2025-05-08,partnership,8,69
537,Local FC 98,local.fc.98.185@contacts.org,Canada,2025-04-21,paid_search,7,34
538,Local FC 117,local.fc.117.564@contacts.org,Germany,2024-12-13,email,5,50
539,Local FC 176,local.fc.176.220@clubmail.co,Spain,2025-10-31,facebook,7,51
540,Local FC 96,,Spain,2024-10-03,referral,1,77
541,Tottenham Hotspur,,Ireland,2025-06-19,facebook,10,53
542,Leeds United,leeds.united.585@clubmail.co,England,2025-06-16,email,3,101
543,Local FC 72,local.fc.72.239@clubmail.co,India,2025-03-09,email,5,68
544,Local FC 126,local.fc.126.178@gmail.com,India,2024-12-08,organic,10,64
545,Local FC 133,local.fc.133.81@gmail.com,Germany,2025-06-07,facebook,10,56
546,Local FC 190,local.fc.190.669@gmail.com,Canada,2025-05-12,partnership,10,59
547,Local FC 78,local.fc.78.154@example.com,Wales,2025-01-20,organic,9,61
548,Local FC 153,local.fc.153.590@contacts.org,Spain,2025-01-19,email,4,58
549,Local FC 18,local.fc.18.562@gmail.com,Brazil,2025-04-20,email,2,20
550,Local FC 179,local.fc.179.405@hotmail.com,India,2024-12-24,partnership,4,66
551,Local FC 115,local.fc.115.702@gmail.com,Canada,2024-12-13,email,2,2
552,Local FC 70,notanemail,Germany,2024-07-13,referral,5,57
553,Local FC 191,local.fc.191.947@contacts.org,Germany,2024-11-27,paid_search,4,39
554,Local FC 174,local.fc.174.972@gmail.com,Spain,2025-02-05,organic,3,38
555,Local FC 186,local.fc.186.758@contacts.org,Brazil,2025-07-28,facebook,4,98
556,Local FC 121,local.fc.121.386@hotmail.com,England,2025-05-28,facebook,8,64
557,Local FC 24,local.fc.24.55@hotmail.com,Scotland,2024-12-31,email,10,69
558,Local FC 150,notanemail,Canada,2025-04-10,email,10,67
559,Local FC 40,local.fc.40.324@example.com,Scotland,2024-05-30,paid_search,8,58
560,Local FC 31,local.fc.31.41@contacts.org,Germany,2025-04-03,email,7,81
561,Local FC 81,local.fc.81.641@gmail.com,Brazil,2024-11-28,facebook,10,83
562,Local FC 188,local.fc.188.835@clubmail.co,Spain,2025-02-01,paid_search,10,37
563,Local FC 19,local.fc.19.392@contacts.org,Canada,2024-09-15,partnership,8,37
564,Local FC 39,local.fc.39.932@example.com,Wales,2025-03-20,paid_search,7,44
565,Local FC 148,local.fc.148.142@example.com,Brazil,2025-05-10,paid_search,9,66
566,Local FC 91,local.fc.91.162@hotmail.com,Scotland,2025-03-18,paid_search,7,68
567,Local FC 62,local.fc.62.902@hotmail.com,Spain,2024-09-18,email,10,69
568,Local FC 171,local.fc.171.135@clubmail.co,India,2025-06-05,referral,9,79
569,Local FC 49,LOCAL.FC.49.704@EXAMPLE.COM,USA,2024-11-16,paid_search,2,35
570,Local FC 109,local.fc.109.873@contacts.org,Wales,2025-02-07,paid_search,7,74
571,Local FC 38,local.fc.38.228@gmail.com,Ireland,2025-06-12,organic,10,87
572,Local FC 26,local.fc.26.333@contacts.org,France,2025-05-23,email,10,62
573,Local FC 179,local.fc.179.962@contacts.org,Brazil,2025-05-26,partnership,8,60
574,Local FC 161,LOCAL.FC.161.899@EXAMPLE.COM,Brazil,2025-10-02,referral,10,31
575,Local FC 82,local.fc.82.646@gmail.com,USA,2024-09-20,email,4,43
576,Local FC 58,local.fc.58.628@clubmail.co,Wales,2025-09-17,email,8,16
577,Local FC 96,local.fc.96.961@example.com,France,2025-07-30,email,7,33
578,Local FC 63,local.fc.63.918@hotmail.com,Spain,2024-09-14,facebook,7,80
579,Local FC 163,local.fc.163.650@gmail.com,France,2025-08-06,partnership,7,105
580,Local FC 183,LOCAL.FC.183.390@EXAMPLE.COM,Germany,2024-12-15,referral,4,53
581,Local FC 149,local.fc.149.730@hotmail.com,USA,2025-06-21,facebook,5,105
582,Local FC 141,notanemail,England,2025-11-12,email,9,27
583,Local FC 108,local.fc.108.506@example.com,USA,2024-12-09,email,8,108
584,Local FC 85,local.fc.85.561@example.com,Ireland,2024-10-20,organic,8,71
585,Local FC 28,local.fc.28.684@clubmail.co,Germany,2025-02-07,organic,8,77
586,Crystal Palace,crystal.palace.677@hotmail.com,Brazil,2025-01-15,paid_search,8,65
587,Local FC 97,local.fc.97.307@clubmail.co,Scotland,2025-04-17,email,10,58
588,Sheffield United,sheffield.united.338@hotmail.com,Ireland,2025-08-15,referral,7,54
589,Bournemouth,bournemouth.706@example.com,Spain,2025-10-11,email,9,58
590,Local FC 136,local.fc.136.363@clubmail.co,USA,2025-09-17,referral,8,37
